Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency
18912,Fundraisers,Develop strategies to encourage new or increased contributions.,fc584842-8981-4ffa-9df1-1ac2b8df417f,2025/4/11,Average,2,1,2,1,2,False,False,False,False,False,False,3,4,2,3,2,False,False,False,False,False,False,False,FALSE,FALSE
18911,Fundraisers,"Develop or implement fundraising activities, such as annual giving campaigns or direct mail programs.",fc584842-8981-4ffa-9df1-1ac2b8df417f,2025/4/11,Average,4,1,2,3,1,True,True,True,True,True,False,3,4,3,3,3,True,True,True,True,True,True,True,,
18926,Fundraisers,"Conduct research to identify the goals, net worth, charitable donation history, or other data related to potential donors, potential investors, or general donor markets.",fc584842-8981-4ffa-9df1-1ac2b8df417f,2025/4/11,Average,5,1,2,3,1,True,True,True,False,False,False,2,2,2,3,4,False,True,True,False,True,True,True,,
18932,Fundraisers,Write reports or prepare presentations to communicate fundraising program data.,fc584842-8981-4ffa-9df1-1ac2b8df417f,2025/4/11,Average,4,1,3,4,2,True,True,True,False,False,True,2,3,1,3,3,True,False,True,True,True,False,False,,
18908,Fundraisers,"Design or produce materials such as posters, Web sites, or newsletters to promote, market, or advertise fundraising events.",fc584842-8981-4ffa-9df1-1ac2b8df417f,2025/4/11,Expert,3,2,4,3,2,True,True,True,False,False,True,2,2,2,3,4,False,True,True,True,True,True,False,,
18924,Fundraisers,"Write speeches, press releases, or other promotional materials to increase awareness of the causes, missions, or goals of organizations seeking funds.",fc584842-8981-4ffa-9df1-1ac2b8df417f,2025/4/11,Expert,2,1,2,3,2,False,False,False,False,False,False,3,4,2,3,2,False,False,False,False,False,False,False,FALSE,FALSE
18918,Fundraisers,"Monitor budgets, expense reports, or other financial data for fundraising organizations.",fc584842-8981-4ffa-9df1-1ac2b8df417f,2025/4/11,Average,4,1,2,4,1,True,True,False,True,True,True,1,2,2,2,4,False,True,False,False,True,True,False,,
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,c210fd0d-88e3-4423-a603-26bc29bc69f0,2025/4/11,Expert,4,1,1,1,1,True,False,False,False,False,True,1,2,1,5,5,False,True,True,False,False,False,False,,"In writing the proposal, I would like to tailor it to my own strengths and experiences, rather than using a generic approach that could apply to any researcher. Therefore, I believe it's important for me to be involved in shaping the direction of the proposal."
14633,Computer and Information Research Scientists,Design computers and the software that runs them.,c210fd0d-88e3-4423-a603-26bc29bc69f0,2025/4/11,Average,5,3,2,1,2,True,False,True,False,False,True,1,2,3,3,4,False,False,False,False,True,False,False,,
14636,Computer and Information Research Scientists,"Approve, prepare, monitor, and adjust operational budgets.",c210fd0d-88e3-4423-a603-26bc29bc69f0,2025/4/11,Novice,5,1,1,1,1,True,True,False,False,False,False,1,1,1,4,2,False,False,False,False,False,False,False,,FALSE
7371,Mathematicians,Develop mathematical or statistical models of phenomena to be used for analysis or for computational simulation.,aadd6029-49eb-4da0-8b1b-2afc14cb3879,2025/4/11,Average,3,2,3,2,4,True,False,False,False,False,True,1,1,3,4,3,False,False,True,False,False,False,False,,
7372,Mathematicians,"Assemble sets of assumptions, and explore the consequences of each set.",aadd6029-49eb-4da0-8b1b-2afc14cb3879,2025/4/11,Average,1,3,4,3,4,False,False,False,False,False,False,1,1,2,5,4,False,False,True,False,True,False,False,FALSE,
7373,Mathematicians,"Address the relationships of quantities, magnitudes, and forms through the use of numbers and symbols.",aadd6029-49eb-4da0-8b1b-2afc14cb3879,2025/4/11,Average,3,2,2,2,2,True,False,False,False,False,True,1,1,2,2,2,False,False,False,False,False,False,False,,FALSE
3966,Technical Writers,"Organize material and complete writing assignment according to set standards regarding order, clarity, conciseness, style, and terminology.",468e4864-ce38-4450-9244-d581daa9f215,2025/4/11,Expert,3,1,2,2,1,True,True,False,False,False,True,1,1,1,2,2,False,False,False,False,False,False,False,,FALSE
3967,Technical Writers,Maintain records and files of work and revisions.,468e4864-ce38-4450-9244-d581daa9f215,2025/4/11,Average,3,1,1,1,1,False,True,False,False,False,True,1,1,1,1,1,False,False,False,False,False,False,False,,FALSE
3968,Technical Writers,"Edit, standardize, or make changes to material prepared by other writers or establishment personnel.",468e4864-ce38-4450-9244-d581daa9f215,2025/4/11,Expert,1,1,3,4,1,False,False,False,False,False,False,1,3,2,4,4,False,False,True,False,True,False,False,FALSE,
7276,Management Analysts,Gather and organize information on problems or procedures.,52d20d43-7139-44da-abaa-952bf7774494,2025/4/11,Expert,3,2,2,1,4,False,False,False,False,True,True,1,3,3,4,3,False,True,True,True,True,False,False,I would like it to compile relevant information and bypass irrelevant information.,
7282,Management Analysts,"Document findings of study and prepare recommendations for implementation of new systems, procedures, or organizational changes.",52d20d43-7139-44da-abaa-952bf7774494,2025/4/11,Expert,3,1,3,1,3,False,False,False,False,True,True,1,4,4,4,3,False,True,True,True,True,True,False,,
7285,Management Analysts,"Plan study of work problems and procedures, such as organizational change, communications, information flow, integrated production methods, inventory control, or cost analysis.",52d20d43-7139-44da-abaa-952bf7774494,2025/4/11,Expert,3,1,3,1,2,True,False,False,True,True,True,1,4,4,3,3,False,True,True,True,True,True,False,,
7277,Management Analysts,Analyze data gathered and develop solutions or alternative methods of proceeding.,52d20d43-7139-44da-abaa-952bf7774494,2025/4/11,Expert,4,1,3,1,2,True,True,False,False,False,True,1,1,3,3,2,False,False,False,False,False,False,False,,FALSE
7372,Mathematicians,"Assemble sets of assumptions, and explore the consequences of each set.",34bd0adf-a315-48cc-a794-4d1312fb8165,2025/4/11,Average,3,2,4,4,5,False,False,True,False,True,True,1,4,2,5,3,False,False,True,False,True,False,False,,
7370,Mathematicians,Perform computations and apply methods of numerical analysis to data.,34bd0adf-a315-48cc-a794-4d1312fb8165,2025/4/11,Novice,5,1,2,1,1,True,True,True,True,False,False,1,2,2,2,2,False,False,False,False,False,False,False,,FALSE
7373,Mathematicians,"Address the relationships of quantities, magnitudes, and forms through the use of numbers and symbols.",34bd0adf-a315-48cc-a794-4d1312fb8165,2025/4/11,Average,3,1,3,3,5,True,False,True,False,True,False,1,4,1,5,4,False,False,True,False,False,False,False,,The goal of the task is constantly changing and need human to guild the AI. 
16150,Business Intelligence Analysts,"Generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders.",474c23e9-9e54-4fd5-bdd4-04332d39f1a5,2025/4/12,Expert,2,3,4,2,4,False,False,False,False,False,False,1,2,5,5,4,False,True,True,False,True,False,True,FALSE,
16136,Business Intelligence Analysts,"Identify or monitor current and potential customers, using business intelligence tools.",474c23e9-9e54-4fd5-bdd4-04332d39f1a5,2025/4/12,Expert,3,2,3,1,2,True,False,True,False,False,True,1,4,3,3,3,False,True,False,False,False,True,False,,
16135,Business Intelligence Analysts,"Maintain library of model documents, templates, or other reusable knowledge assets.",474c23e9-9e54-4fd5-bdd4-04332d39f1a5,2025/4/12,Expert,5,1,2,1,1,True,True,True,False,False,False,1,2,1,2,3,False,False,True,True,False,False,False,,
11405,Data Entry Keyers,"Locate and correct data entry errors, or report them to supervisors.",b416328e-7d06-465b-81e7-fe92a8b3e6d6,2025/4/12,Average,4,3,4,3,4,True,True,False,False,False,True,2,4,4,3,4,False,True,False,False,True,True,True,,
11402,Data Entry Keyers,"Compile, sort, and verify the accuracy of data before it is entered.",b416328e-7d06-465b-81e7-fe92a8b3e6d6,2025/4/12,Average,3,3,4,2,4,True,True,False,False,False,True,2,3,4,4,3,False,True,True,False,True,False,False,,
11403,Data Entry Keyers,"Compare data with source documents, or re-enter data in verification format to detect errors.",b416328e-7d06-465b-81e7-fe92a8b3e6d6,2025/4/12,Average,4,3,3,4,3,True,True,False,False,True,False,3,2,3,3,4,False,True,False,False,True,False,False,,
11404,Data Entry Keyers,Store completed documents in appropriate locations.,b416328e-7d06-465b-81e7-fe92a8b3e6d6,2025/4/12,Average,4,3,2,2,4,True,True,True,False,False,False,1,1,1,2,2,False,False,False,False,False,False,False,,FALSE
11401,Data Entry Keyers,"Read source documents such as canceled checks, sales reports, or bills, and enter data in specific data fields or onto tapes or disks for subsequent entry, using keyboards or scanners.",b416328e-7d06-465b-81e7-fe92a8b3e6d6,2025/4/12,Novice,4,2,3,2,3,True,False,True,False,False,True,1,1,2,1,2,False,False,False,False,False,False,False,,FALSE
11406,Data Entry Keyers,Maintain logs of activities and completed work.,b416328e-7d06-465b-81e7-fe92a8b3e6d6,2025/4/12,Novice,4,1,1,2,3,True,False,True,False,False,True,2,2,2,1,2,False,False,False,False,False,False,False,,FALSE
982,Human Resources Managers,"Administer compensation, benefits, and performance management systems, and safety and recreation programs.",b1c82511-8953-4635-b74a-59263f84cb7a,2025/4/12,Average,5,1,1,2,1,False,False,False,True,False,False,1,5,4,5,3,False,True,True,True,False,True,False,ias. Using AI for Comp and Benefits Administration would diminish this sentiment.,
1002,Human Resources Managers,"Develop, administer, and evaluate applicant tests.",b1c82511-8953-4635-b74a-59263f84cb7a,2025/4/12,Average,4,1,1,2,1,True,True,False,False,False,False,1,2,3,3,4,False,False,False,False,True,False,False,,
22528,Producers and Directors,"Compile scripts, program notes, and other material related to productions.",e5c520fc-0c07-4050-b00c-f9efcd75d3b2,2025/4/13,Average,3,2,3,1,3,True,False,False,False,False,True,2,3,3,3,2,False,False,False,False,False,False,False,,FALSE
994,Human Resources Managers,Analyze statistical data and reports to identify and determine causes of personnel problems and develop recommendations for improvement of organization's personnel policies and practices.,b1c82511-8953-4635-b74a-59263f84cb7a,2025/4/12,Average,1,2,4,2,4,False,False,False,False,False,False,1,5,5,5,2,False,False,False,False,False,False,False,FALSE,FALSE
12963,Social Science Research Assistants,Design and create special programs for tasks such as statistical analysis and data entry and cleaning.,e5757a31-d053-4c09-8f33-11fee36c1ef0,2025/4/12,Average,5,1,2,1,1,True,True,True,True,False,True,1,3,1,3,3,False,False,True,False,True,True,True,,
12955,Social Science Research Assistants,"Perform descriptive and multivariate statistical analyses of data, using computer software.",e5757a31-d053-4c09-8f33-11fee36c1ef0,2025/4/12,Average,5,1,2,1,3,True,True,True,False,False,True,1,2,1,3,2,False,False,False,False,False,False,False,,FALSE
12956,Social Science Research Assistants,"Verify the accuracy and validity of data entered in databases, correcting any errors.",e5757a31-d053-4c09-8f33-11fee36c1ef0,2025/4/12,Average,5,1,2,1,1,True,True,True,True,True,False,1,3,3,3,3,False,False,False,False,False,False,False,,
2487,"Bookkeeping, Accounting, and Auditing Clerks","Operate computers programmed with accounting software to record, store, and analyze information.",fd3c0505-19c5-40ec-945b-01011b7e114a,2025/4/12,Average,3,5,5,3,4,True,False,False,False,False,False,4,4,4,4,4,False,False,False,False,False,True,False,,
2486,"Bookkeeping, Accounting, and Auditing Clerks","Check figures, postings, and documents for correct entry, mathematical accuracy, and proper codes.",fd3c0505-19c5-40ec-945b-01011b7e114a,2025/4/12,Average,3,3,4,2,4,False,True,False,False,False,True,2,2,2,2,3,False,False,False,False,True,False,False,,
2495,"Bookkeeping, Accounting, and Auditing Clerks","Operate 10-key calculators, typewriters, and copy machines to perform calculations and produce documents.",fd3c0505-19c5-40ec-945b-01011b7e114a,2025/4/12,Average,4,2,2,1,2,True,False,False,False,False,False,2,2,2,2,3,False,False,False,False,True,False,False,,
2493,"Bookkeeping, Accounting, and Auditing Clerks",Code documents according to company procedures.,fd3c0505-19c5-40ec-945b-01011b7e114a,2025/4/12,Average,4,1,1,1,2,True,False,False,False,False,False,2,2,2,2,3,False,False,False,False,True,False,False,,
2497,"Bookkeeping, Accounting, and Auditing Clerks","Perform financial calculations, such as amounts due, interest charges, balances, discounts, equity, and principal.",fd3c0505-19c5-40ec-945b-01011b7e114a,2025/4/12,Average,4,2,2,1,2,True,False,False,False,False,False,1,2,1,2,2,False,False,False,False,False,False,False,,FALSE
2496,"Bookkeeping, Accounting, and Auditing Clerks",Reconcile or note and report discrepancies found in records.,fd3c0505-19c5-40ec-945b-01011b7e114a,2025/4/12,Average,3,1,2,1,3,True,False,False,False,False,False,1,3,3,2,2,False,False,False,False,False,False,False,,FALSE
2494,"Bookkeeping, Accounting, and Auditing Clerks",Access computerized financial information to answer general questions as well as those related to specific accounts.,fd3c0505-19c5-40ec-945b-01011b7e114a,2025/4/12,Average,3,2,3,2,3,False,False,False,False,False,True,1,1,2,2,2,False,False,False,False,False,False,False,,FALSE
2490,"Bookkeeping, Accounting, and Auditing Clerks","Classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.",fd3c0505-19c5-40ec-945b-01011b7e114a,2025/4/12,Average,3,4,4,2,4,False,False,False,False,False,True,1,2,2,2,2,False,False,False,False,False,False,False,,FALSE
2489,"Bookkeeping, Accounting, and Auditing Clerks","Debit, credit, and total accounts on computer spreadsheets and databases, using specialized accounting software.",fd3c0505-19c5-40ec-945b-01011b7e114a,2025/4/12,Average,3,4,4,3,3,True,False,False,False,False,False,1,3,2,3,3,False,False,False,False,True,False,False,,
2509,"Bookkeeping, Accounting, and Auditing Clerks","Match order forms with invoices, and record the necessary information.",fd3c0505-19c5-40ec-945b-01011b7e114a,2025/4/12,Average,3,1,2,2,3,True,False,False,False,False,True,1,2,2,2,2,False,False,False,False,False,False,False,,FALSE
12955,Social Science Research Assistants,"Perform descriptive and multivariate statistical analyses of data, using computer software.",5c5f31a6-93a1-49e2-8a77-c612d7d9c3af,2025/4/12,Average,5,1,2,1,1,True,True,True,True,False,True,1,1,2,3,3,False,False,True,False,True,False,False,,
12960,Social Science Research Assistants,Conduct internet-based and library research.,5c5f31a6-93a1-49e2-8a77-c612d7d9c3af,2025/4/12,Average,3,2,2,1,3,True,False,True,False,False,True,1,2,2,3,3,False,False,True,False,True,False,False,,
19004,Computer Network Support Specialists,Back up network data.,b2eed374-136d-4308-917a-38e0051a3654,2025/4/12,Average,4,2,3,2,2,True,False,True,False,True,True,2,2,2,2,2,False,False,False,False,False,False,False,,FALSE
18991,Computer Network Support Specialists,Configure security settings or access permissions for groups or individuals.,b2eed374-136d-4308-917a-38e0051a3654,2025/4/12,Average,2,3,3,2,3,False,False,False,False,False,False,2,1,2,3,3,False,True,True,True,False,True,False,FALSE,
19003,Computer Network Support Specialists,Analyze and report computer network security breaches or attempted breaches.,b2eed374-136d-4308-917a-38e0051a3654,2025/4/12,Average,2,3,3,3,2,False,False,False,False,False,False,3,2,3,3,3,False,False,True,True,False,True,False,FALSE,
