Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Automation Capacity Rating,Physical Action Requirement,Involved Uncertainty,Domain Expertise Requirement,Interpersonal Communication Requirement,Human Agency Scale Rating
2793,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Locate and attach appropriate files to incoming correspondence requiring replies.,600_b,2025/5/9,2,2,2,4,4,4
11369,"Production, Planning, and Expediting Clerks","Calculate figures, such as required amounts of labor or materials, manufacturing costs, or wages, using pricing schedules, adding machines, calculators, or computers.",600_b,2025/5/9,3,2,3,2,4,3
20284,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","Compose, type, and distribute meeting notes, routine correspondence, or reports, such as presentations or expense, statistical, or monthly reports.",600_b,2025/5/9,1,2,3,3,3,4
20168,Treasurers and Controllers,"Monitor financial activities and details, such as cash flow and reserve levels, to ensure that all legal and regulatory requirements are met.",50_a,2025/5/10,5,1,4,3,1,2
766,Legal Secretaries and Administrative Assistants,Schedule and make appointments.,600_b,2025/5/9,4,1,1,4,1,1
771,Legal Secretaries and Administrative Assistants,Draft and type office memos.,600_b,2025/5/9,4,2,1,1,1,1
784,Medical Secretaries and Administrative Assistants,"Perform various clerical or administrative functions, such as ordering and maintaining an inventory of supplies.",600_b,2025/5/9,1,1,4,4,3,4
2797,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","Review work done by others to check for correct spelling and grammar, ensure that company format policies are followed, and recommend revisions.",600_b,2025/5/9,4,1,1,3,2,2
788,Medical Secretaries and Administrative Assistants,Complete insurance or other claim forms.,600_b,2025/5/9,3,1,1,3,3,2
11376,"Production, Planning, and Expediting Clerks","Establish and prepare product construction directions and locations and information on required tools, materials, equipment, numbers of workers needed, and cost projections.",600_b,2025/5/9,1,1,1,2,2,3
768,Legal Secretaries and Administrative Assistants,"Organize and maintain law libraries, documents, and case files.",600_b,2025/5/9,2,1,2,2,3,2
18032,Regulatory Affairs Managers,Monitor emerging trends regarding industry regulations to determine potential impacts on organizational processes.,100_a,2025/5/9,2,4,3,4,4,4
15595,Clinical Research Coordinators,"Prepare study-related documentation, such as protocol worksheets, procedural manuals, adverse event reports, institutional review board documents, or progress reports.",100_a,2025/5/9,2,4,3,4,4,4
15592,Clinical Research Coordinators,Track enrollment status of subjects and document dropout information such as dropout causes and subject contact efforts.,100_a,2025/5/9,3,2,2,3,1,2
1151,"Purchasing Agents, Except Wholesale, Retail, and Farm Products","Maintain and review computerized or manual records of purchased items, costs, deliveries, product performance, and inventories.",100_a,2025/5/9,2,1,2,3,1,2
20846,Cost Estimators,Collect historical cost data to estimate costs for current or future products.,100_a,2025/5/9,3,2,3,4,1,2
52,Medical and Health Services Managers,"Establish work schedules and assignments for staff, according to workload, space, and equipment availability.",100_a,2025/5/9,3,2,2,3,3,3
1157,"Purchasing Agents, Except Wholesale, Retail, and Farm Products","Write and review product specifications, maintaining a working technical knowledge of the goods or services to be purchased.",100_a,2025/5/9,2,3,4,4,4,4
61,Medical and Health Services Managers,Review and analyze facility activities and data to aid planning and cash and risk management and to improve service utilization.,100_a,2025/5/9,2,1,3,4,2,2
15612,Clinical Research Coordinators,"Schedule subjects for appointments, procedures, or inpatient stays as required by study protocols.",100_a,2025/5/9,1,2,1,2,2,2
15583,Clinical Research Coordinators,"Review scientific literature, participate in continuing education activities, or attend conferences and seminars to maintain current knowledge of clinical studies affairs and issues.",100_a,2025/5/9,1,3,2,5,4,4
18030,Regulatory Affairs Managers,"Maintain current knowledge of relevant regulations, including proposed and final rules.",100_a,2025/5/9,1,3,4,4,2,4
18037,Regulatory Affairs Managers,"Review all regulatory agency submission materials to ensure timeliness, accuracy, comprehensiveness, or compliance with regulatory standards.",100_a,2025/5/10,2,1,3,4,1,3
15584,Clinical Research Coordinators,Register protocol patients with appropriate statistical centers as required.,100_a,2025/5/10,4,2,3,2,2,2
985,Human Resources Managers,"Provide current and prospective employees with information about policies, job duties, working conditions, wages, opportunities for promotion, and employee benefits.",50_a,2025/5/10,5,1,2,2,2,1
3226,Advertising and Promotions Managers,"Inspect layouts and advertising copy, and edit scripts, audio, video, and other promotional material for adherence to specifications.",50_a,2025/5/10,5,1,2,2,1,1
1033,Purchasing Managers,Prepare bid awards requiring board approval.,50_a,2025/5/10,5,1,1,1,1,1
15430,Quality Control Systems Managers,Monitor performance of quality control systems to ensure effectiveness and efficiency.,50_a,2025/5/10,5,1,2,1,1,2
1026,Purchasing Managers,Analyze market and delivery systems to assess present and future material availability.,50_a,2025/5/10,5,1,2,2,2,2
8861,Treasurers and Controllers,"Receive, record, and authorize requests for disbursements in accordance with company policies and procedures.",50_a,2025/5/10,4,1,3,2,4,3
15428,Quality Control Systems Managers,Analyze quality control test results and provide feedback and interpretation to production management or staff.,50_a,2025/5/10,5,1,2,2,2,2
15423,Quality Control Systems Managers,"Document testing procedures, methodologies, or criteria.",50_a,2025/5/10,5,1,2,3,2,2
15697,Supply Chain Managers,Analyze information about supplier performance or procurement program success.,50_a,2025/5/10,5,1,2,2,1,1
15696,Supply Chain Managers,"Analyze inventories to determine how to increase inventory turns, reduce waste, or optimize customer service.",50_a,2025/5/10,5,1,2,2,2,2
15461,Biofuels Production Managers,"Adjust temperature, pressure, vacuum, level, flow rate, or transfer of biofuels to maintain processes at required levels.",50_a,2025/5/10,4,2,1,3,1,2
1025,Purchasing Managers,Review purchase order claims and contracts for conformance to company policy.,50_a,2025/5/10,5,1,2,2,2,1
51,Medical and Health Services Managers,"Conduct and administer fiscal operations, including accounting, planning budgets, authorizing expenditures, establishing rates for services, and coordinating financial reporting.",50_a,2025/5/10,4,1,3,3,3,3
15680,Supply Chain Managers,Select transportation routes to maximize economy by combining shipments or consolidating warehousing and distribution.,50_a,2025/5/10,5,1,3,2,2,1
20943,Supply Chain Managers,"Manage activities related to strategic or tactical purchasing, material requirements planning, controlling inventory, warehousing, or receiving.",50_a,2025/5/10,4,2,3,2,2,4
993,Human Resources Managers,"Maintain records and compile statistical reports concerning personnel-related data such as hires, transfers, performance appraisals, and absenteeism rates.",50_a,2025/5/10,5,1,2,2,2,1
15415,Quality Control Systems Managers,Review and update standard operating procedures or quality assurance manuals.,50_a,2025/5/10,5,1,1,1,2,1
15459,Biofuels Production Managers,"Conduct cost, material, and efficiency studies for biofuels production plants or operations.",50_a,2025/5/10,4,1,2,4,1,3
15416,Quality Control Systems Managers,"Produce reports regarding nonconformance of products or processes, daily production quality, root cause analyses, or quality trends.",50_a,2025/5/10,4,1,2,2,2,2
1035,Purchasing Managers,Administer online purchasing systems.,50_a,2025/5/10,5,1,4,2,1,2
8865,Treasurers and Controllers,"Coordinate and direct the financial planning, budgeting, procurement, or investment activities of all or part of an organization.",50_a,2025/5/10,4,1,2,2,3,3
49,Medical and Health Services Managers,"Develop and maintain computerized record management systems to store and process data, such as personnel activities and information, and to produce reports.",50_a,2025/5/10,5,1,2,4,1,2
21317,Financial Managers,"Examine, evaluate, or process loan applications.",50_a,2025/5/10,5,1,2,2,2,2
8867,Treasurers and Controllers,"Analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",50_a,2025/5/10,5,1,1,3,1,2
21448,Compliance Officers,"Advise licensees or other individuals or groups concerning licensing, permit, or passport regulations.",100_a,2025/5/10,4,1,2,4,2,2
18038,Regulatory Affairs Managers,Review materials such as marketing literature or user manuals to ensure that regulatory agency requirements are met.,100_a,2025/5/10,3,2,2,4,3,2
1144,"Purchasing Agents, Except Wholesale, Retail, and Farm Products","Research and evaluate suppliers, based on price, quality, selection, service, support, availability, reliability, production and distribution capabilities, and the supplier's reputation and history.",100_a,2025/5/10,3,2,2,3,2,3
21457,Compliance Officers,Prepare correspondence to inform concerned parties of licensing decisions or appeals processes.,100_a,2025/5/10,4,1,1,2,1,2
1145,"Purchasing Agents, Except Wholesale, Retail, and Farm Products","Analyze price proposals, financial reports, and other data and information to determine reasonable prices.",100_a,2025/5/10,4,1,1,3,1,2
15594,Clinical Research Coordinators,Record adverse event and side effect data and confer with investigators regarding the reporting of events to oversight agencies.,100_a,2025/5/10,3,2,3,4,3,3
1153,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Study sales records and inventory levels of current stock to develop strategic purchasing programs that facilitate employee access to supplies.,100_a,2025/5/10,4,1,1,2,2,2
1292,Computer User Support Specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades.",300_b,2025/5/10,3,1,2,3,2,2
1290,Computer User Support Specialists,"Develop training materials and procedures, or train users in the proper use of hardware or software.",300_b,2025/5/10,2,4,3,3,4,5
14652,Software Quality Assurance Analysts and Testers,"Install, maintain, or use software testing programs.",300_b,2025/5/10,3,1,4,4,2,3
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",300_b,2025/5/10,3,2,3,3,3,3
1146,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Monitor and follow applicable laws and regulations.,100_a,2025/5/10,4,1,2,4,2,2
80,Cost Estimators,"Analyze blueprints and other documentation to prepare time, cost, materials, and labor estimates.",100_a,2025/5/10,4,1,2,3,2,2
15608,Clinical Research Coordinators,"Collaborate with investigators to prepare presentations or reports of clinical study procedures, results, and conclusions.",100_a,2025/5/10,3,1,2,4,2,3
